Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Milwaukee Bucks,60,22,.732,—,61,21,118.1,109.3
Toronto Raptors,58,24,.707,2.0,56,26,114.4,108.4
Philadelphia 76ers,51,31,.622,9.0,48,34,115.2,112.5
Boston Celtics,49,33,.598,11.0,52,30,112.4,108.0
Indiana Pacers,48,34,.585,12.0,50,32,108.0,104.7
Orlando Magic,42,40,.512,18.0,43,39,107.3,106.6
Brooklyn Nets,42,40,.512,18.0,41,41,112.2,112.3
Detroit Pistons,41,41,.500,19.0,40,42,107.0,107.3
Charlotte Hornets,39,43,.476,21.0,38,44,110.7,111.8
Miami Heat,39,43,.476,21.0,40,42,105.7,105.9
Washington Wizards,32,50,.390,28.0,34,48,114.0,116.9
Atlanta Hawks,29,53,.354,31.0,27,55,113.3,119.4
Chicago Bulls,22,60,.268,38.0,21,61,104.9,113.4
Cleveland Cavaliers,19,63,.232,41.0,19,63,104.5,114.1
New York Knicks,17,65,.207,43.0,19,63,104.6,113.8
Golden State Warriors,57,25,.695,—,56,26,117.7,111.2
Denver Nuggets,54,28,.659,3.0,51,31,110.7,106.7
Houston Rockets,53,29,.646,4.0,53,29,113.9,109.1
Portland Trail Blazers,53,29,.646,4.0,51,31,114.7,110.5
Utah Jazz,50,32,.610,7.0,54,28,111.7,106.5
Oklahoma City Thunder,49,33,.598,8.0,50,32,114.5,111.1
Los Angeles Clippers,48,34,.585,9.0,43,39,115.1,114.3
San Antonio Spurs,48,34,.585,9.0,45,37,111.7,110.0
Sacramento Kings,39,43,.476,18.0,38,44,114.2,115.3
Los Angeles Lakers,37,45,.451,20.0,37,45,111.8,113.5
Minnesota Timberwolves,36,46,.439,21.0,37,45,112.5,114.0
Dallas Mavericks,33,49,.402,24.0,38,44,108.9,110.1
Memphis Grizzlies,33,49,.402,24.0,34,48,103.5,106.1
New Orleans Pelicans,33,49,.402,24.0,38,44,115.4,116.8
Phoenix Suns,19,63,.232,38.0,19,63,107.5,116.8
